Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
396,Lamar Odom,33,LAC,PF,82,2,19.7,1.8,4.5,0.399,0.2,1.1,0.2,1.6,3.4,0.464,0.423,0.2,0.5,0.476,1.4,4.4,5.9,1.7,0.8,0.7,1,2.6,4,
397,Greg Stiemsma,27,MIN,C,76,19,15.9,1.7,3.7,0.457,0,0,,1.7,3.7,0.457,0.457,0.7,0.9,0.768,0.8,2.6,3.4,0.4,0.6,1.2,0.8,2.4,4,
398,Jeff Ayres,25,IND,PF,37,0,10,1.6,3.4,0.484,0.1,0.1,0.5,1.6,3.3,0.484,0.492,0.6,0.6,0.913,0.8,2,2.8,0.4,0.2,0.3,0.6,1.2,3.9,
399,Luke Babbitt,23,POR,PF,62,0,11.8,1.4,3.8,0.368,1,2.9,0.348,0.4,0.9,0.429,0.5,0.2,0.2,0.769,0.2,2,2.2,0.5,0.2,0.1,0.4,1.3,3.9,6MOY-14
400,Udonis Haslem,32,MIA,PF,75,59,18.9,1.7,3.3,0.514,0,0,,1.7,3.3,0.514,0.514,0.4,0.6,0.711,1.3,4.1,5.4,0.5,0.4,0.2,0.6,2.3,3.9,
401,Xavier Henry,21,NOH,SF,50,2,12.5,1.3,3.2,0.41,0.1,0.2,0.364,1.2,3,0.413,0.422,1.2,1.8,0.63,0.4,1.4,1.8,0.3,0.3,0.1,0.6,1.4,3.9,
402,Chris Johnson,27,MIN,C,30,0,9.5,1.6,2.5,0.64,0,0,,1.6,2.5,0.64,0.64,0.7,1.1,0.618,0.7,1.3,2,0.3,0.2,0.9,0.4,1.6,3.9,
403,James Anderson,23,2TM,SG,39,2,10.3,1.3,3.2,0.413,0.5,1.5,0.35,0.8,1.7,0.47,0.496,0.6,0.7,0.857,0.5,1.4,1.8,1.1,0.4,0.1,0.6,0.6,3.8,
404,James Anderson,23,SAS,SF,10,0,9.4,1.1,2.5,0.44,0.5,1.1,0.455,0.6,1.4,0.429,0.54,0.7,0.9,0.778,0.3,1.1,1.4,0.9,0.3,0.2,0.7,0.7,3.4,
405,James Anderson,23,HOU,SG,29,2,10.6,1.4,3.5,0.406,0.6,1.7,0.327,0.9,1.8,0.481,0.485,0.6,0.7,0.895,0.5,1.5,2,1.1,0.4,0.1,0.6,0.6,4,
406,Victor Claver,24,POR,SF,49,16,16.6,1.5,3.9,0.392,0.5,1.8,0.287,1,2.1,0.48,0.458,0.3,0.6,0.467,0.6,1.8,2.4,0.9,0.5,0.2,0.9,1.5,3.8,
407,Nando De Colo,25,SAS,SG,72,6,12.8,1.5,3.3,0.436,0.4,1.1,0.378,1,2.2,0.465,0.5,0.5,0.6,0.795,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.2,3.8,
408,Gustavo Ayón,27,2TM,C,55,3,13.3,1.7,3,0.551,0,0,,1.7,3,0.551,0.551,0.4,0.9,0.4,1.1,2.5,3.6,1.3,0.4,0.3,0.9,1.9,3.7,
409,Gustavo Ayón,27,ORL,C,43,3,13.3,1.6,2.9,0.536,0,0,,1.6,2.9,0.536,0.536,0.4,0.9,0.5,0.9,2.3,3.3,1.4,0.3,0.3,0.9,1.9,3.6,
410,Gustavo Ayón,27,MIL,C,12,0,13.6,2.1,3.5,0.595,0,0,,2.1,3.5,0.595,0.595,0.1,1,0.083,1.7,3.3,4.9,1,0.8,0.3,0.8,2,4.3,
411,DeQuan Jones,22,ORL,SF,63,17,12.7,1.5,3.5,0.436,0.1,0.6,0.257,1.4,2.9,0.47,0.456,0.5,0.8,0.667,0.3,1.4,1.7,0.3,0.3,0.3,0.5,0.9,3.7,
412,Arnett Moultrie,22,PHI,PF,47,0,11.5,1.7,2.9,0.582,0,0,,1.7,2.9,0.582,0.582,0.4,0.6,0.643,1.6,1.5,3.1,0.2,0.4,0.2,0.4,0.9,3.7,
413,Anthony Randolph,23,DEN,PF,39,0,8.4,1.4,2.9,0.491,0,0.2,0,1.4,2.7,0.528,0.491,0.8,1.2,0.689,0.7,1.7,2.4,0.3,0.5,0.5,0.9,1.1,3.7,
414,Reggie Williams,26,CHA,SF,40,0,9.5,1.4,3.3,0.432,0.6,1.8,0.306,0.9,1.5,0.583,0.515,0.3,0.5,0.476,0.2,1.1,1.3,1,0.3,0,0.5,0.5,3.7,
415,Chris Johnson,22,MEM,SF,8,0,12.8,1.4,3.1,0.44,0.8,2.3,0.333,0.6,0.9,0.714,0.56,0.1,0.3,0.5,0.6,0.8,1.4,0.3,0.5,0,0.4,0.6,3.6,
416,Donald Sloan,25,2TM,SG,23,0,11.4,1.2,3.4,0.346,0.3,0.8,0.368,0.9,2.6,0.339,0.391,0.9,1.1,0.8,0.1,1.1,1.2,1.7,0.2,0,0.6,0.7,3.5,
417,Donald Sloan,25,CLE,SG,20,0,12.9,1.4,3.9,0.346,0.4,1,0.368,1,3,0.339,0.391,1,1.3,0.8,0.2,1.3,1.4,1.9,0.3,0,0.7,0.9,4.1,
418,Donald Sloan,25,NOH,PG,3,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0.3,0,0,0.3,0,0,
419,Brendan Haywood,33,CHA,C,61,17,19,1.5,3.5,0.431,0,0,0,1.5,3.5,0.433,0.431,0.5,1.1,0.455,2,2.7,4.8,0.5,0.3,0.8,0.8,2,3.5,
420,Johan Petro,27,ATL,C,31,8,11.4,1.5,3.5,0.436,0,0.1,0.25,1.5,3.4,0.443,0.441,0.4,0.4,0.917,1.1,2.5,3.6,0.5,0.3,0.3,0.8,1.5,3.5,
421,Pablo Prigioni,35,NYK,PG,78,18,16.2,1.3,2.8,0.455,0.7,1.7,0.396,0.6,1.1,0.547,0.575,0.3,0.3,0.88,0.5,1.3,1.8,3,0.9,0,1.1,1.6,3.5,
422,Mirza Teletović,27,BRK,PF,53,0,9.4,1.3,3.5,0.384,0.7,2,0.343,0.6,1.5,0.442,0.484,0.2,0.2,0.818,0.6,1.2,1.8,0.4,0.2,0.2,0.4,1,3.5,
423,Jamaal Tinsley,34,UTA,PG,66,32,18.5,1.3,3.5,0.368,0.6,1.9,0.307,0.7,1.6,0.439,0.451,0.3,0.4,0.692,0.3,1.5,1.7,4.4,1,0.2,1.6,1.6,3.5,
424,Dahntay Jones,32,2TM,SF,78,19,13,1.1,2.8,0.369,0.1,0.6,0.224,0.9,2.2,0.41,0.394,1.1,1.4,0.77,0.3,1,1.3,0.6,0.3,0.1,0.5,1.5,3.4,
425,Dahntay Jones,32,DAL,SF,50,15,12.7,1,2.8,0.357,0.2,0.7,0.216,0.8,2.1,0.408,0.386,1.3,1.6,0.805,0.3,1.1,1.4,0.6,0.2,0.1,0.4,1.5,3.5,
426,Dahntay Jones,32,ATL,SF,28,4,13.6,1.1,2.9,0.39,0.1,0.4,0.25,1,2.5,0.414,0.409,0.8,1.1,0.677,0.4,0.7,1.1,0.7,0.4,0,0.6,1.6,3.1,
427,Devin Ebanks,23,LAL,SF,19,3,10.4,1.3,3.8,0.329,0.3,1.2,0.273,0.9,2.7,0.353,0.37,0.6,0.7,0.786,0.5,1.6,2.2,0.5,0.2,0.1,0.6,1.2,3.4,
428,Ryan Hollins,28,LAC,C,60,0,11.1,1.2,1.9,0.614,0,0,,1.2,1.9,0.614,0.614,1.1,1.5,0.75,0.8,1.5,2.3,0.2,0.1,0.6,0.7,2.2,3.4,
429,Luke Walton,32,CLE,PF,50,0,17.1,1.4,3.6,0.392,0.4,1.3,0.299,1,2.3,0.447,0.448,0.2,0.4,0.5,0.8,2.1,2.9,3.3,0.8,0.3,1.2,2,3.4,
430,Earl Barron,31,2TM,C,12,2,13.3,1.5,4.3,0.353,0,0,,1.5,4.3,0.353,0.353,0.3,0.6,0.429,1.8,3.3,5.1,0.4,0.4,0.5,0.9,2,3.3,
431,Earl Barron,31,WAS,C,11,1,11.1,1.2,3.4,0.351,0,0,,1.2,3.4,0.351,0.351,0.2,0.5,0.4,1.5,2.5,3.9,0.3,0.5,0.5,0.9,2.1,2.5,
432,Earl Barron,31,NYK,C,1,1,37,5,14,0.357,0,0,,5,14,0.357,0.357,1,2,0.5,6,12,18,2,0,1,1,1,11,
433,Doron Lamb,21,2TM,SG,47,0,12.3,1.3,3.5,0.368,0.3,0.8,0.378,1,2.7,0.365,0.411,0.4,0.7,0.588,0.2,0.8,1,0.7,0.3,0,0.6,1.1,3.3,
434,Doron Lamb,21,MIL,SG,23,0,12.2,1.4,4.1,0.347,0.2,0.7,0.25,1.3,3.4,0.367,0.368,0.3,0.7,0.533,0.1,0.6,0.7,0.9,0.3,0,0.7,1.2,3.4,
435,Doron Lamb,21,ORL,SG,24,0,12.4,1.1,2.8,0.397,0.4,0.9,0.476,0.7,2,0.362,0.471,0.5,0.8,0.632,0.2,1,1.2,0.5,0.3,0,0.4,1,3.2,
436,Drew Gooden,31,MIL,C,16,0,9.4,1.3,3.8,0.328,0.1,0.3,0.2,1.2,3.5,0.339,0.336,0.7,1,0.688,0.8,1.1,1.9,0.4,0.3,0.4,0.6,1.3,3.3,
437,Grant Hill,40,LAC,SF,29,0,15.1,1.3,3.4,0.388,0.1,0.4,0.273,1.2,3,0.402,0.403,0.5,0.8,0.583,0.2,1.5,1.7,0.9,0.4,0.2,0.9,1.3,3.2,
438,Royal Ivey,31,PHI,SG,53,5,13.2,1.2,2.7,0.431,0.7,1.7,0.42,0.5,1.1,0.446,0.559,0.2,0.3,0.563,0.3,0.8,1.1,0.6,0.4,0.1,0.4,1.4,3.2,
439,Samardo Samuels,24,CLE,C,18,1,10.9,1.2,3.3,0.367,0,0.1,0,1.2,3.3,0.373,0.367,0.8,1.3,0.583,0.6,1,1.6,0.4,0.2,0.2,0.3,1.7,3.2,
440,Richard Jefferson,32,GSW,SF,56,1,10.1,1.1,2.4,0.456,0.3,0.8,0.311,0.9,1.6,0.527,0.507,0.7,0.9,0.717,0.1,1.4,1.5,0.6,0.3,0.1,0.4,0.8,3.1,
441,Viacheslav Kravtsov,25,DET,C,25,0,9,1.3,1.8,0.717,0,0,,1.3,1.8,0.717,0.717,0.4,1.5,0.297,1,0.8,1.8,0.4,0.2,0.4,0.6,1.3,3.1,
442,Jeremy Lamb,20,OKC,SF,23,0,6.4,1,3,0.353,0.4,1.3,0.3,0.7,1.7,0.395,0.419,0.6,0.6,1,0.2,0.6,0.8,0.2,0.1,0.1,0.3,0.6,3.1,
443,Ronnie Brewer,27,2TM,SF,60,34,14.2,1.2,3.3,0.354,0.4,1.3,0.303,0.8,2,0.385,0.412,0.3,0.7,0.41,0.7,1.6,2.3,0.8,0.7,0.1,0.3,0.6,3,
444,Ronnie Brewer,27,NYK,SF,46,34,15.5,1.4,3.8,0.366,0.5,1.5,0.31,0.9,2.3,0.404,0.429,0.3,0.8,0.41,0.6,1.5,2.2,0.9,0.7,0.1,0.3,0.6,3.6,
445,Ronnie Brewer,27,OKC,SF,14,0,10.1,0.4,1.6,0.261,0.1,0.4,0.2,0.4,1.3,0.278,0.283,0,0,,0.9,1.9,2.9,0.7,0.6,0,0.3,0.4,0.9,
446,Juwan Howard,39,MIA,PF,7,2,7.3,1.4,2.7,0.526,0,0,,1.4,2.7,0.526,0.526,0.1,0.1,1,0,1.1,1.1,0.9,0,0,0.6,1.3,3,
447,Kevin Jones,23,CLE,PF,32,0,10.4,1.3,3.3,0.402,0,0,,1.3,3.3,0.402,0.402,0.3,0.5,0.6,1.2,1.3,2.4,0.3,0.3,0.2,0.3,0.8,3,
448,Kendall Marshall,21,PHO,PG,48,3,14.6,1.2,3.1,0.371,0.5,1.5,0.315,0.7,1.6,0.423,0.447,0.2,0.3,0.571,0.1,0.8,0.9,3,0.5,0.1,1.2,1,3,
449,Chris Duhon,30,LAL,PG,46,9,17.8,1,2.7,0.382,0.7,2,0.363,0.3,0.7,0.438,0.516,0.1,0.3,0.462,0.2,1.2,1.5,2.9,0.4,0,0.9,1.2,2.9,
450,Kim English,24,DET,SG,41,0,9.9,1,2.7,0.375,0.3,1.2,0.28,0.7,1.5,0.452,0.438,0.5,0.7,0.724,0.2,0.7,0.9,0.6,0.4,0.1,0.5,1.1,2.9,
451,Draymond Green,22,GSW,SF,79,1,13.4,1.1,3.3,0.327,0.2,0.8,0.209,0.9,2.4,0.368,0.354,0.6,0.7,0.818,0.7,2.6,3.3,0.7,0.5,0.3,0.6,2,2.9,
452,Hedo Türkoğlu,33,ORL,SF,11,1,17.2,1.3,4.8,0.264,0.1,2.2,0.042,1.2,2.6,0.448,0.274,0.3,0.5,0.5,0.4,2,2.4,2.1,0.6,0.1,1.1,1,2.9,
453,Hamed Haddadi,27,2TM,C,30,0,10.7,1.2,2.7,0.427,0,0,,1.2,2.7,0.427,0.427,0.5,0.9,0.519,1.4,2.3,3.7,0.4,0.2,0.9,1,2,2.8,
454,Hamed Haddadi,27,MEM,C,13,0,6.7,0.5,1.6,0.333,0,0,,0.5,1.6,0.333,0.333,0.1,0.2,0.5,0.8,1.1,1.8,0.3,0.1,0.5,0.3,1.2,1.2,
455,Hamed Haddadi,27,PHO,C,17,0,13.8,1.6,3.6,0.459,0,0,,1.6,3.6,0.459,0.459,0.8,1.5,0.52,1.9,3.2,5.1,0.5,0.3,1.2,1.6,2.6,4.1,
456,Daequan Cook,25,2TM,SG,49,1,9,1,3.4,0.305,0.5,1.9,0.286,0.5,1.6,0.329,0.383,0.2,0.2,0.75,0.1,1.1,1.2,0.4,0.2,0.1,0.3,0.5,2.8,
457,Daequan Cook,25,HOU,SG,16,1,10.3,1.3,3.7,0.356,0.7,1.9,0.367,0.6,1.8,0.345,0.449,0.1,0.2,0.667,0.3,0.8,1.1,0.6,0.4,0.1,0.4,0.8,3.4,
458,Daequan Cook,25,CHI,SG,33,0,8.4,0.9,3.3,0.278,0.5,1.8,0.246,0.5,1.4,0.319,0.347,0.2,0.3,0.778,0.1,1.2,1.3,0.3,0.1,0.2,0.3,0.4,2.5,
459,Maalik Wayns,21,2TM,PG,27,1,7.5,1,3.3,0.295,0.3,1.1,0.226,0.7,2.1,0.333,0.335,0.6,0.7,0.895,0,0.2,0.3,1,0.2,0,0.6,1,2.8,
460,Maalik Wayns,21,PHI,PG,21,1,7.9,0.9,3.4,0.264,0.2,1.2,0.2,0.7,2.2,0.298,0.299,0.6,0.7,0.867,0,0.2,0.2,1,0.1,0,0.6,0.9,2.7,
461,Maalik Wayns,21,LAC,PG,6,0,6.2,1.2,2.7,0.438,0.3,1,0.333,0.8,1.7,0.5,0.5,0.7,0.7,1,0,0.3,0.3,1.2,0.5,0,0.3,1.3,3.3,
462,Chris Douglas-Roberts,26,DAL,SG,6,0,10.5,0.8,2.3,0.357,0,0.7,0,0.8,1.7,0.5,0.357,1.2,1.7,0.7,0,0.8,0.8,0.7,0.3,0,0.2,0.7,2.8,
463,Aaron Gray,28,TOR,C,42,16,12.2,1.1,2.1,0.533,0,0,,1.1,2.1,0.533,0.533,0.5,1,0.523,1.1,2,3.2,0.8,0.2,0.1,0.9,2,2.8,
464,Bernard James,27,DAL,C,46,11,9.9,1.2,2.2,0.515,0,0,0,1.2,2.2,0.525,0.515,0.5,0.9,0.61,1.1,1.7,2.8,0.1,0.3,0.8,0.4,1.4,2.8,
465,Nolan Smith,24,POR,PG,40,0,7.2,1.1,2.9,0.368,0.2,0.7,0.214,0.9,2.2,0.419,0.395,0.5,0.7,0.714,0.2,0.5,0.7,0.9,0.2,0,0.7,0.7,2.8,
466,Sam Young,27,IND,SG,56,3,12.4,1,2.6,0.392,0.3,0.9,0.308,0.8,1.7,0.438,0.446,0.4,0.8,0.535,0.5,1.7,2.2,0.8,0.3,0.1,0.6,1.1,2.8,
467,Aron Baynes,26,SAS,C,16,0,8.8,1.1,2.3,0.5,0,0.1,0,1.1,2.2,0.514,0.5,0.4,0.8,0.583,0.8,1.3,2,0.3,0.1,0.4,0.7,1.4,2.7,
468,Chuck Hayes,29,SAC,C,74,1,16.3,1.1,2.6,0.442,0,0,0,1.1,2.6,0.444,0.442,0.4,0.6,0.625,1.5,2.5,4,1.5,0.4,0.2,0.6,1.5,2.7,
469,Ronnie Price,29,POR,PG,39,0,13.1,1,3.1,0.325,0.3,1,0.256,0.7,2.1,0.358,0.367,0.4,0.6,0.708,0.3,0.8,1.1,1.9,0.7,0.1,0.9,1.6,2.7,
470,Joel Freeland,25,POR,PF,51,1,9.4,1.1,2.8,0.408,0,0,,1.1,2.8,0.408,0.408,0.4,0.5,0.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,2.6,
471,Nazr Mohammed,35,CHI,C,63,12,11,1,2.9,0.367,0,0,0,1,2.8,0.371,0.367,0.5,0.7,0.723,1.2,1.9,3.1,0.4,0.3,0.5,0.4,1.5,2.6,
472,Timofey Mozgov,26,DEN,C,41,1,8.9,1.1,2.1,0.506,0,0,0,1.1,2.1,0.518,0.506,0.5,0.6,0.769,1.2,1.4,2.6,0.2,0.1,0.4,0.6,1.4,2.6,
473,Sasha Pavlović,29,POR,SG,39,1,13.5,1.1,3.1,0.353,0.5,1.5,0.3,0.6,1.5,0.407,0.429,0,0.2,0.167,0.2,1.3,1.4,0.8,0.6,0.1,0.4,1.5,2.6,
474,Tony Wroten,19,MEM,SG,35,0,7.8,0.9,2.5,0.384,0.1,0.5,0.25,0.8,2,0.414,0.407,0.6,0.8,0.724,0.4,0.4,0.8,1.2,0.2,0.1,0.8,1,2.6,
475,Lazar Hayward,26,MIN,SF,4,0,7.8,0.5,2.5,0.2,0,1,0,0.5,1.5,0.333,0.2,1.5,1.5,1,0,1,1,0.8,0.5,0,0,0.8,2.5,
476,Daniel Orton,22,OKC,C,13,0,8,0.9,2,0.462,0,0,,0.9,2,0.462,0.462,0.7,1.3,0.529,1,1,2,0.3,0.3,0.2,0.3,1,2.5,
477,Kurt Thomas,40,NYK,PF,39,17,10.1,1.2,2.1,0.542,0,0,1,1.1,2.1,0.537,0.548,0.2,0.3,0.462,0.6,1.7,2.3,0.5,0.3,0.4,0.2,1.3,2.5,
478,Lance Thomas,24,NOH,SF,59,9,10.9,0.9,1.8,0.5,0,0,,0.9,1.8,0.5,0.5,0.7,1,0.729,0.7,1.2,1.9,0.3,0.2,0.1,0.2,1.3,2.5,
479,Jan Veselý,22,WAS,PF,51,4,11.8,1.1,2.2,0.5,0,0,0,1.1,2.2,0.504,0.5,0.2,0.8,0.308,0.8,1.5,2.4,0.5,0.3,0.3,0.5,2.1,2.5,
480,Festus Ezeli,23,GSW,C,78,41,14.4,0.9,2.2,0.438,0,0,,0.9,2.2,0.438,0.438,0.6,1,0.531,1.8,2.2,4,0.3,0.3,0.9,0.8,2,2.4,
481,Ish Smith,24,2TM,PG,52,3,9.9,1.1,3.1,0.352,0.2,0.5,0.296,0.9,2.5,0.364,0.377,0.1,0.1,0.429,0.2,0.9,1.2,1.7,0.4,0.2,0.7,0.5,2.4,
482,Ish Smith,24,ORL,PG,36,3,10.5,1.1,3.2,0.336,0.1,0.5,0.235,1,2.8,0.354,0.353,0.1,0.2,0.429,0.3,1,1.3,1.6,0.4,0.2,0.8,0.4,2.4,
483,Ish Smith,24,MIL,PG,16,0,8.6,1.1,2.7,0.395,0.3,0.6,0.4,0.8,2.1,0.394,0.442,0,0,,0.1,0.9,0.9,1.9,0.5,0.2,0.6,0.8,2.4,
484,Hasheem Thabeet,25,OKC,C,66,4,11.7,1,1.6,0.604,0,0,,1,1.6,0.604,0.604,0.5,0.8,0.604,1,1.9,3,0.2,0.5,0.9,0.6,2.2,2.4,
485,D.J. White,26,BOS,PF,12,0,7.2,1,1.9,0.522,0,0,,1,1.9,0.522,0.522,0.4,0.8,0.556,0.3,0.8,1.1,0.3,0.1,0.5,0.2,0.4,2.4,
486,Cory Higgins,23,CHA,SG,6,0,5.3,1,3.2,0.316,0.2,0.8,0.2,0.8,2.3,0.357,0.342,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0.5,0,0,0.8,2.3,
487,Perry Jones,21,OKC,SF,38,1,7.4,1,2.6,0.394,0,0.1,0,1,2.6,0.402,0.394,0.3,0.4,0.667,0.3,1.3,1.6,0.3,0.1,0.2,0.4,0.6,2.3,
488,Darius Miller,22,NOH,SF,52,2,13.3,0.8,2.1,0.407,0.4,1.1,0.393,0.4,1,0.423,0.509,0.2,0.2,1,0.2,1.3,1.5,0.8,0.3,0.2,0.4,1.7,2.3,
489,Cole Aldrich,24,2TM,C,45,0,8.6,1,1.8,0.55,0,0,,1,1.8,0.55,0.55,0.3,0.4,0.6,0.7,2,2.7,0.2,0.1,0.5,0.5,1.3,2.2,
490,Cole Aldrich,24,HOU,C,30,0,7.1,0.8,1.4,0.535,0,0,,0.8,1.4,0.535,0.535,0.1,0.3,0.444,0.4,1.5,1.9,0.2,0.1,0.3,0.5,1.4,1.7,
491,Cole Aldrich,24,SAC,C,15,0,11.7,1.4,2.5,0.568,0,0,,1.4,2.5,0.568,0.568,0.5,0.7,0.727,1.2,3,4.2,0.2,0.1,0.9,0.6,1.3,3.3,
492,Tyshawn Taylor,22,BRK,PG,38,0,5.8,0.8,2.3,0.368,0.2,0.3,0.462,0.7,1.9,0.351,0.402,0.4,0.7,0.556,0.1,0.4,0.5,0.6,0.3,0,0.7,0.7,2.2,
493,James White,30,NYK,SF,57,16,7.6,0.9,2,0.431,0.2,0.7,0.341,0.6,1.3,0.48,0.491,0.2,0.3,0.579,0.1,0.8,0.8,0.5,0.2,0.1,0.3,0.8,2.2,
494,Diante Garrett,24,PHO,PG,19,0,7.8,0.8,2.6,0.327,0.2,0.8,0.2,0.7,1.8,0.382,0.357,0.3,0.5,0.5,0.3,0.5,0.8,1.6,0.5,0,0.8,0.3,2.1,
495,Marquis Teague,19,CHI,PG,48,0,8.2,0.9,2.4,0.381,0.1,0.5,0.174,0.8,1.9,0.433,0.398,0.2,0.3,0.563,0.1,0.9,0.9,1.3,0.2,0.1,0.7,1,2.1,
496,Jon Leuer,23,2TM,C,28,0,6.7,0.9,1.9,0.481,0,0.1,0,0.9,1.8,0.51,0.481,0.2,0.5,0.462,0.5,0.9,1.3,0.3,0.2,0,0.3,0.8,2,
497,Jon Leuer,23,CLE,C,9,0,10.1,1.1,3.1,0.357,0,0.3,0,1.1,2.8,0.4,0.357,0.2,0.7,0.333,0.6,0.9,1.4,0.6,0.2,0,0.6,1.2,2.4,
498,Jon Leuer,23,MEM,PF,19,0,5.1,0.8,1.3,0.625,0,0,,0.8,1.3,0.625,0.625,0.2,0.4,0.571,0.4,0.8,1.3,0.2,0.2,0,0.2,0.5,1.8,
499,Dominic McGuire,27,3TM,SF,26,10,14.9,0.9,2.2,0.429,0,0,,0.9,2.2,0.429,0.429,0.1,0.4,0.3,0.7,2.3,3,0.8,0.5,0.4,0.5,1.5,2,
500,Dominic McGuire,27,TOR,SF,15,9,15.3,1,2.1,0.469,0,0,,1,2.1,0.469,0.469,0.1,0.4,0.333,0.7,2.5,3.2,0.7,0.3,0.5,0.5,1.7,2.1,